Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3370,CA-2015-115511,21/11/15,25/11/15,Stndrd Class,NW-18400,Natalie Webber,Consumer,United States,Las Vegas,Nevada,89115,WEST,OFF-BI-10002225,OFFICE SUPPLIES,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",66.048,4,0.2,23.1168
3371,,25/03/16,25/03/16,Sm Day,TB-21280,,CONSUMER,United States,Norman,Oklahoma,73071,nan,TEC-AC-10003832,NAN,,Logitech P710e Mobile Speakerphone,1287.45,5,,
3372,CA-2017-123778,09/23/17,30/09/17,Stndrd Class,BS-11755,Bruce Stewart,consumer,United States,San Francisco,California,94122,West,OFF-BI-10000822,office supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824 INR,6,0.2,9.0384 INR
3373,CA-2017-123778,23/09/17,30/09/17,Stndrd Class,BS-11755,Bruce Stewart,CONSUMER,United States,San Francisco,California,94122,WEST,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96,2,0,48.288
3374,CA-2015-161718,12/04/15,10/12/15,Stndrd Class,SO-20335,Sean O'Donnell,consumer,United States,Hempstead,New York,11550,east,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,0,11.376
3375,CA-2015-161718,04/12/15,10/12/15,Stndrd Class,SO-20335,Sean O'Donnell,consumer,United States,Hempstead,New York,11550,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,$364.41,5,0.1,$8.098
3376,CA-2015-161718,12/04/15,10/12/15,Stndrd Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,EAST,TEC-PH-10000376,technology,Phones,Square Credit Card Reader,39.96,4,0,10.3896
3377,CA-2015-161718,04/12/15,12/10/15,Stndrd Class,SO-20335,Sean O'Donnell,CONSUMER,United States,Hempstead,New York,11550,East,FUR-CH-10002965,furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",361.764,2,0.1,68.3332
3378,CA-2016-100671,01/11/16,04/11/16,Frst Clss,CS-12490,Cindy Schnelling,CORPORATE,United States,Conroe,Texas,77301,CENTRAL,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795
3379,CA-2017-142867,03/17/17,21/03/17,Stndrd Class,PO-19180,Philisse Overcash,HOME OFFICE,United States,Houston,Texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,6,0.8,-22.0416
3380,CA-2017-142867,17/03/17,03/21/17,Stndrd Class,PO-19180,Philisse Overcash,HOME OFFICE,United States,Houston,Texas,77095,Central,OFF-PA-10004610,office supplies,Paper,Xerox 1900,10.272,3,0.2,3.21
3381,,11/23/17,11/24/17,Frst Clss,TD-20995,,consumer,United States,Philadelphia,Pennsylvania,19120,,FUR-FU-10000320,,,OIC Stacking Trays,24.048,9,,
3382,US-2017-162208,08/27/17,30/08/17,Frst Clss,SP-20620,Stefania Perrino,Corporate,United States,Tampa,Florida,33614,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2.896,1,0.2,0.9774
3383,,12/04/15,09/12/15,Secnd Class,MS-17365,,Consumer,United States,New York City,New York,10035,,OFF-EN-10004147,nan,,Wausau Papers Astrobrights Colored Envelopes,17.94,3,,
3384,CA-2015-130659,04/12/15,12/09/15,Secnd Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,east,FUR-CH-10003535,FURNITURE,Chairs,"Global Armless Task Chair, Royal Blue",384.174,7,0.1,29.8802
3385,CA-2015-130659,12/04/15,09/12/15,Secnd Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East,TEC-PH-10004586,technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75,5,0,539.925
3386,CA-2017-148404,07/10/17,10/11/17,Stndrd Class,Dp-13240,Dean percer,HOME OFFICE,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003208,office supplies,Storage,Adjustable Depth Letter/Legal Cart,580.672,4,0.2,65.3256
3387,CA-2017-148404,07/10/17,11/10/17,Stndrd Class,Dp-13240,Dean percer,home office,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003112,OFFICE SUPPLIES,Fasteners,Staples,18.936,3,0.2,5.9175
3388,CA-2017-148404,10/07/17,11/10/17,Stndrd Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,2,0.2,16.6788
3389,CA-2017-148404,10/07/17,11/10/17,Stndrd Class,Dp-13240,Dean percer,home office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10002854,office supplies,Binders,"Performers Binder/Pad Holder, Black",50.454,6,0.7,-33.636
3390,CA-2017-148404,07/10/17,11/10/17,Stndrd Class,Dp-13240,Dean percer,home office,United States,Charlotte,North Carolina,28205,South,FUR-TA-10001039,furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116
3391,CA-2017-101077,25/03/17,30/03/17,Secnd Class,DB-13660,Duane Benoit,consumer,United States,Dallas,Texas,75081,central,OFF-PA-10004239,OFFICE SUPPLIES,Paper,Xerox 1953,6.848,2,0.2,2.14
3392,CA-2014-166471,09/08/14,13/08/14,Stndrd Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198
3393,CA-2014-166471,09/08/14,08/13/14,Stndrd Class,MG-17650,Matthew Grinstein,HOME OFFICE,United States,Seattle,Washington,98103,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.168,2,0.2,-43.8336
3394,CA-2014-105340,11/22/14,25/11/14,Frst Clss,EH-14185,Evan Henry,Consumer,United States,Pasadena,Texas,77506,Central,OFF-BI-10001765,OFFICE SUPPLIES,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,6.928,1,0.8,-11.0848
3395,US-2017-131583,06/10/17,06/10/17,Sm Day,CL-11890,Carl Ludwig,CONSUMER,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.032,6,0.2,15.012
3396,US-2017-148362,01/07/17,08/07/17,Stndrd Class,KF-16285,Karen Ferguson,HOME OFFICE,United States,Indianapolis,Indiana,46203,CENTRAL,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,4,0,13.3176
3397,US-2017-148362,07/01/17,08/07/17,Stndrd Class,KF-16285,Karen Ferguson,home office,United States,Indianapolis,Indiana,46203,CENTRAL,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,169.99,1,0,78.1954
3398,US-2017-148362,01/07/17,08/07/17,Stndrd Class,KF-16285,Karen Ferguson,home office,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10003441,office supplies,Paper,Xerox 226,25.92,4,0,12.4416
3399,CA-2014-102274,21/11/14,11/26/14,Stndrd Class,DH-13075,Dave Hallsten,CORPORATE,United States,Richmond,Kentucky,40475,SOUTH,TEC-PH-10002923,technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",36.99,1,0,9.9873
3400,CA-2014-102274,21/11/14,11/26/14,Stndrd Class,DH-13075,Dave Hallsten,CORPORATE,United States,Richmond,Kentucky,40475,SOUTH,OFF-PA-10004359,office supplies,Paper,Multicolor Computer Printout Paper,629.1,6,0,301.968
3401,CA-2014-102274,11/21/14,11/26/14,Stndrd Class,DH-13075,Dave Hallsten,corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10001511,office supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,3,0,9.6975
3402,CA-2014-102274,21/11/14,26/11/14,Stndrd Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,south,OFF-AR-10002833,OFFICE SUPPLIES,Art,Newell 322,5.46,3,0,1.4742
3403,CA-2015-129700,04/05/15,05/05/15,Frst Clss,LA-16780,Laura Armstrong,corporate,United States,Tinley Park,Illinois,60477,CENTRAL,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,22.288,7,0.6,-8.9152
3404,CA-2017-168739,29/05/17,06/05/17,Stndrd Class,HZ-14950,Henia Zydlo,CONSUMER,United States,Houston,Texas,77095,Central,FUR-FU-10003919,furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.424,4,0.6,-52.3392
3405,CA-2015-152527,10/17/15,17/10/15,Sm Day,CM-12190,Charlotte Melton,consumer,United States,Los Angeles,California,90004,West,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2,0,3.894
3406,US-2014-150119,23/04/14,27/04/14,Stndrd Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,EAST,FUR-CH-10002965,furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588
3407,US-2014-150119,23/04/14,04/27/14,Stndrd Class,LB-16795,Laurel Beltran,home office,United States,Columbus,Ohio,43229,East,FUR-CH-10002965,furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588
3408,US-2014-150119,04/23/14,27/04/14,Stndrd Class,LB-16795,Laurel Beltran,HOME OFFICE,United States,Columbus,Ohio,43229,EAST,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,7.488,8,0.7,-5.2416
3409,US-2014-150119,23/04/14,04/27/14,Stndrd Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,EAST,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,22.336,4,0.2,7.8176
3410,US-2017-150847,04/30/17,06/05/17,Stndrd Class,JF-15490,Jeremy Farry,Consumer,United States,Columbus,Ohio,43229,EAST,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,0.2,3.6288
3411,CA-2016-100244,20/09/16,24/09/16,Stndrd Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10001471,OFFICE SUPPLIES,Paper,Strathmore Photo Frame Cards,65.79,9,0,30.2634
3412,CA-2016-100244,20/09/16,24/09/16,Stndrd Class,GM-14695,Greg Maxwell,corporate,United States,San Francisco,California,94122,West,OFF-BI-10003656,OFFICE SUPPLIES,Binders,Fellowes PB200 Plastic Comb Binding Machine,271.984,2,0.2,88.3948
3413,CA-2016-100244,20/09/16,24/09/16,Stndrd Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,office supplies,Art,Newell 343,11.76,4,0,3.1752
3414,CA-2016-100244,20/09/16,24/09/16,Stndrd Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,west,OFF-PA-10002319,office supplies,Paper,Xerox 1944,77.52,2,0,37.9848
3415,CA-2016-100244,20/09/16,24/09/16,Stndrd Class,GM-14695,Greg Maxwell,corporate,United States,San Francisco,California,94122,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,$48.64,2,0.2,15.808 INR
3416,CA-2016-116540,02/09/16,02/09/16,Sm Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0,0.6516
3417,CA-2016-116540,02/09/16,02/09/16,Sm Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711,central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0,3.8822
3418,CA-2015-151841,27/04/15,02/05/15,Stndrd Class,TC-21475,Tony Chapman,home office,United States,Aurora,Colorado,80013,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,43.56,5,0.2,3.267
3419,CA-2015-151841,04/27/15,05/02/15,Stndrd Class,TC-21475,Tony Chapman,HOME OFFICE,United States,Aurora,Colorado,80013,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2,0.2,0.73
3420,CA-2015-150791,09/06/15,13/09/15,Stndrd Class,CC-12430,Chuck Clark,home office,United States,New York City,New York,10024,East,FUR-CH-10000665,FURNITURE,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392
3421,CA-2016-134803,28/05/16,06/03/16,Stndrd Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,west,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0,78.672
3422,CA-2016-134803,28/05/16,03/06/16,Stndrd Class,CL-12565,Clay Ludtke,consumer,United States,Los Angeles,California,90004,west,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,0,84.0512
3423,CA-2016-134803,05/28/16,03/06/16,Stndrd Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10002217,technology,Accessories,Imation Clip USB flash drive - 8 GB,131.6,7,0,7.896
3424,CA-2016-134803,28/05/16,06/03/16,Stndrd Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,west,OFF-BI-10002215,office supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,0.2,7.384
3425,CA-2016-134803,28/05/16,03/06/16,Stndrd Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,west,TEC-MA-10001972,technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88
3426,CA-2015-153381,09/24/15,28/09/15,Stndrd Class,DE-13255,Deanra Eno,HOME OFFICE,United States,Dubuque,Iowa,52001,central,OFF-BI-10001525,OFFICE SUPPLIES,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",15.24,4,0,6.858
3427,,24/09/15,28/09/15,Stndrd Class,DE-13255,,Home Office,United States,Dubuque,Iowa,52001,,FUR-CH-10000988,NAN,,Hon Olson Stacker Stools,1408.1,10,,
3428,US-2017-111024,03/07/17,07/06/17,Secnd Class,SZ-20035,Sam Zeldin,HOME OFFICE,United States,Lancaster,Ohio,43130,East,OFF-PA-10000174,OFFICE SUPPLIES,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024
3429,US-2017-111024,07/03/17,06/07/17,Secnd Class,SZ-20035,Sam Zeldin,HOME OFFICE,United States,Lancaster,Ohio,43130,East,FUR-TA-10002041,FURNITURE,Tables,"Bevis Round Conference Table Top, X-Base",215.148,2,0.4,-103.9882
3430,US-2017-111024,03/07/17,06/07/17,Secnd Class,SZ-20035,Sam Zeldin,HOME OFFICE,United States,Lancaster,Ohio,43130,EAST,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,0.2,11.223
3431,CA-2017-148264,08/12/17,09/12/17,Frst Clss,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,west,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,29.79,3,0,8.6391
3432,CA-2017-148264,08/12/17,09/12/17,Frst Clss,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,FUR-FU-10002703,FURNITURE,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,2,0,15.468
3433,CA-2017-148264,12/08/17,09/12/17,Frst Clss,LF-17185,Luke Foster,consumer,United States,Inglewood,California,90301,West,OFF-PA-10003651,office supplies,Paper,Xerox 1968,60.12,9,0,28.8576
3434,CA-2017-131212,12/05/17,09/12/17,Stndrd Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,west,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816,3,0.2,8.3754
3435,CA-2017-131212,05/12/17,09/12/17,Stndrd Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West,OFF-BI-10000145,office supplies,Binders,Zipper Ring Binder Pockets,14.976,6,0.2,5.4288
3436,US-2015-100531,09/27/15,29/09/15,Frst Clss,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,15.08,2,0.8,-22.62
3437,US-2015-100531,09/27/15,09/29/15,Frst Clss,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10003849,furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",24.288,3,0.6,-12.7512
3438,CA-2017-152583,30/10/17,10/30/17,Sm Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10003849,furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",16.192,2,0.6,-8.5008
3439,CA-2017-152583,30/10/17,30/10/17,Sm Day,RA-19945,Ryan Akin,consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002041,furniture,Tables,"Bevis Round Conference Table Top, X-Base",$251.006,2,0.3,-68.1302 INR
3440,CA-2017-152583,30/10/17,30/10/17,Sm Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,central,OFF-ST-10002214,office supplies,Storage,X-Rack File for Hanging Folders,54.192,6,0.2,4.0644
3441,CA-2015-144099,29/11/15,30/11/15,Sm Day,PO-19195,Phillina Ober,home office,United States,San Francisco,California,94122,west,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4.304,1,0.2,1.5602
3442,CA-2014-158337,11/03/14,14/03/14,Secnd Class,KA-16525,Kelly Andreada,consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",108.92,14,0,49.014
3443,CA-2017-168858,19/11/17,23/11/17,Stndrd Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011,East,OFF-EN-10001415,office supplies,Envelopes,Staple envelope,16.74,3,0,8.37
3444,CA-2017-168858,19/11/17,23/11/17,Stndrd Class,JD-16150,Justin Deggeller,CORPORATE,United States,New York City,New York,10011,East,OFF-AP-10003849,office supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,7,0,626.185
3445,CA-2016-116344,07/29/16,08/02/16,Stndrd Class,JO-15145,Jack O'Briant,corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2,0.2,-16.9568
3446,CA-2015-131779,06/12/15,17/06/15,Stndrd Class,LE-16810,Laurel Elliston,consumer,United States,Newark,Delaware,19711,East,OFF-ST-10001505,OFFICE SUPPLIES,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",29.9,5,0,5.083
3447,CA-2016-158869,06/08/16,08/07/16,Frst Clss,AH-10690,Anna Häberlin,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000474,OFFICE SUPPLIES,Paper,Easy-staple paper,70.88,2,0,33.3136
3448,CA-2017-102554,06/11/17,15/06/17,Stndrd Class,KN-16705,Kristina Nunn,Home Office,United States,Auburn,Alabama,36830,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0,1.0904
3449,CA-2016-162614,10/07/16,13/10/16,Stndrd Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004001,OFFICE SUPPLIES,Binders,GBC Recycled VeloBinder Covers,27.264,2,0.2,8.8608
3450,CA-2014-168592,09/08/14,14/09/14,Stndrd Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",56.65,5,0,24.3595
3451,CA-2014-168592,08/09/14,09/14/14,Stndrd Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0,4.1916
3452,CA-2014-168592,08/09/14,09/14/14,Stndrd Class,DP-13390,Dennis Pardue,HOME OFFICE,United States,San Francisco,California,94110,west,OFF-FA-10002988,office supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698
3453,CA-2014-157609,16/03/14,21/03/14,Secnd Class,KN-16705,Kristina Nunn,HOME OFFICE,United States,Raleigh,North Carolina,27604,south,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495
3454,CA-2015-153325,01/03/15,02/03/15,Secnd Class,ST-20530,Shui Tom,Consumer,United States,Macon,Georgia,31204,South,OFF-BI-10004236,office supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72,4,0,27.0112
3455,CA-2015-153626,07/09/15,14/07/15,Stndrd Class,EB-13870,Emily Burns,consumer,United States,Nashville,Tennessee,37211,south,OFF-AR-10000657,office supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5.16,3,0.2,0.8385
3456,CA-2016-166485,20/02/16,27/02/16,Stndrd Class,AH-10210,Alan Hwang,consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10004996,OFFICE SUPPLIES,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.496,2,0.2,5.5674
3457,CA-2017-136448,16/09/17,18/09/17,Frst Clss,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001109,technology,Accessories,Logitech Trackman Marble Mouse,71.976,3,0.2,19.7934
3458,CA-2017-136448,16/09/17,18/09/17,Frst Clss,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003832,furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.512,3,0.2,2.2512
3459,CA-2017-136448,16/09/17,18/09/17,Frst Clss,AS-10090,Adam Shillingsburg,consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002393,OFFICE SUPPLIES,Binders,Binder Posts,3.444,2,0.7,-2.7552
3460,CA-2017-136448,16/09/17,09/18/17,Frst Clss,AS-10090,Adam Shillingsburg,CONSUMER,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001359,office supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.194,2,0.7,-412.6154
